ENTIDAD;OFICINA;CUENTA;MESES DE MORA;COD. TRANF.;TC ASOCIADA
0013;3098;5020089376;1;XZ117;5604638367267461
0013;5275;5056531683;4;T375;5333928436147552
0013;6329;5077747595;2;XZ172;52151129Z1621685
0013;6638;5069529126;5;T38;4499737397886299
0013;4970;5042155998;5;T3154;50435424Z9349912
0013;2414;5083927045;4;T3183;46782941875X8497
0013;3970;5048297398;6;T3131;4285199362219819
0013;7955;5084148137;6;T3219;566543345B931676
0013;7886;5024038838;5;T3268;5612176695595962
0013;4513;5091595347;4;T3263;523271325B971187
0013;3238;5089862251;2;XZ1282;4598446225639451
0013;3447;5039081875;5;T386;4214999863126135
0013;2653;5036022229;5;T3254;46948821Z2396294
0013;4214;5076568155;3;XZ14;4688109179966146
0013;4372;5040560597;1;XZ1300;5785119428462594
0013;5078;5074832573;1;XZ1265;5869029943485327
0013;5695;5086686048;2;XZ1257;572190347B734194
0013;6841;5093086247;2;XZ168;4950319451856682
0013;8753;5062791296;6;T3233;44948947747X6659
0013;2829;5085409242;3;XZ1231;4787457875632971
0013;1067;5033485245;1;XZ112;43403110355719258
0013;2559;5077465874;6;T3125;5791075893914W91
0013;7038;5034166132;1;XZ1106;4699129863138586
0013;4199;5072374307;3;XZ193;5023595981416W22
0013;6047;5015024871;4;T310;5138008797875421
0013;4650;5040345670;5;T310;5972649763576282
0013;7742;5032321707;5;T322;4961775249618W46
0013;3544;5044151254;2;XZ1126;4428906268662393
0013;3708;5022016656;5;T392;4806837458914229
0013;3607;5083815347;4;T3281;495750311B633416
0013;6635;5057565561;1;XZ1228;53142344638X8593
0013;5695;5035960731;1;XZ1228;54008825Z8977517
0013;6773;5024173496;1;XZ1267;4124188123174713
0013;5037;5080160525;3;XZ1274;49023944941X7741
0013;3108;5066500972;2;XZ1287;411112388B219933
0013;6446;5029875367;3;XZ1116;5774545692644W25
0013;6152;5054985431;6;T3141;5618936812534916
0013;5397;5036068521;6;T34;5583745352532W45
0013;7919;5074746639;3;XZ14;5324225613132W59
0013;4969;5017133814;1;XZ183;580316379B112227
0013;3748;5072172208;4;T3194;4505445351135W34
0013;6683;5094682235;6;T31;54917621Z5774754
0013;5955;5079433760;6;T3245;49732823Z1229597
0013;4288;5072974459;5;T3185;5474918914297442
0013;4807;5019416225;3;XZ161;5540587864328491
0013;6258;5013509505;4;T3123;53392010496391822
0013;7117;5036574502;1;XZ197;51113310962546744
0013;2205;5045511501;6;T367;4650737533719789
0013;5182;5029484922;6;T3179;4749159613486893
0013;7637;5072958411;6;T316;4631931A66236499
0013;1821;5061720714;2;XZ1110;5129079347249335
0013;1909;5053585596;5;T3273;5148741A67372115
0013;7186;5031369889;2;XZ148;576863338B663441
0013;4324;5091543139;4;T3144;4569336936833987
0013;2619;5079311986;5;T344;4339355954174W79
0013;5226;5014659370;3;XZ179;443068394B578258
0013;7808;5056810160;6;T3228;5135088819545717
0013;3869;5070098262;3;XZ1271;50310410881449434
0013;5924;5030193838;6;T3122;4583187885424144
0013;5610;5078450477;4;T3188;50382641117X1651
0013;4645;5068099224;6;T3162;491165367B819674
0013;3053;5070701482;3;XZ1292;4421206934664994
0013;5129;5042861607;2;XZ1294;59468610477977725
0013;5356;5070675014;4;T3280;57321025Z5932671
0013;3721;5041525847;3;XZ1127;5184501A72476916
0013;6525;5080446809;2;XZ1213;46442210694653494
0013;2115;5068304306;5;T331;5560581A63335934
0013;5298;5035235428;2;XZ198;5475759552961245
0013;2002;5062437718;6;T3253;4652668481373176
0013;2346;5093276068;5;T3103;4397661A22825792
0013;7573;5050238565;3;XZ1176;5945637963221792
0013;8207;5022176544;2;XZ1230;5612857544387555
0013;3836;5085039979;6;T3190;4828605723379W82
0013;2885;5014303251;1;XZ1232;4473441A11566692
0013;5853;5068958851;2;XZ1270;5739878991612678
0013;5882;5048114224;5;T337;50455745833X4481
0013;4149;5029787892;5;T31;4450845623944W72
0013;2823;5045138860;4;T3121;4701626586171913
0013;4250;5033409481;4;T3135;4607688191713116
0013;2133;5064498523;1;XZ1182;45903910865852994
0013;7282;5063614993;2;XZ1273;5723616487872731
0013;5474;5011504447;3;XZ1126;5720519216419311
0013;4800;5011894492;3;XZ1293;523485351B123537
0013;2733;5071254323;6;T3292;4223356111648793
0013;7845;5026805805;5;T3142;54689246568X5266
0013;5190;5090545303;4;T324;5758688269459992
0013;7606;5046715999;5;T319;5103875794812W66
0013;6746;5024851530;6;T378;4704511A25698722
0013;1613;5037638139;2;XZ1123;5850208281266264
0013;5996;5095891586;1;XZ110;51207749362X8922
0013;5767;5096499851;5;T3221;5030946268999561
0013;2734;5051465160;6;T3143;581503368B642738
0013;5391;5072171230;2;XZ193;42892146496X9945
0013;7539;5015541247;1;XZ1113;5526307282912476
0013;5745;5086230367;4;T3133;51885848527X3641
0013;8375;5030800167;4;T3133;4742221A23846468
0013;6376;5064431311;4;T372;47759848647X9275
0013;1271;5022627655;4;T375;4181937656595983
0013;3818;5069492987;5;T351;55060010292188949
0013;2056;5041146655;5;T330;50434646335X8758
0013;5867;5047743858;1;XZ137;5796447267374423
0013;3928;5030459030;5;T3176;5104845493588W74
0013;3052;5060098210;3;XZ126;59387743432X8527
0013;7008;5016672302;4;T394;42484710125827633
0013;2362;5022017557;1;XZ1240;52452125Z7934162
0013;3891;5016416963;1;XZ1208;53208226Z1473614
0013;8174;5079972458;3;XZ199;54400828Z7346854
0013;5874;5095177828;6;T3173;5254851A98856722
0013;5992;5033795790;5;T3263;5705891A14779134
0013;3207;5090717309;5;T3222;5879941A32346764
0013;7277;5064954761;1;XZ1137;5302445221229W76
0013;5002;5059613445;1;XZ1295;5195656164642334
0013;4258;5050129595;3;XZ1106;42557910221997792
0013;4971;5068035756;2;XZ1173;5430095719829W26
0013;6792;5061355237;2;XZ1251;4187411A96693471
0013;5272;5045215347;3;XZ1139;41699445615X8256
0013;8407;5067838268;2;XZ1222;5693961A77567117
0013;6746;5024145048;5;T365;5742595334985W67
0013;7447;5021749447;2;XZ128;4471889917835181
0013;3191;5033930115;6;T3190;4553166479716471
0013;4953;5064430346;4;T3272;5169997468271538
0013;8621;5024240235;3;XZ1225;49191724Z5267287
0013;2696;5063319172;5;T3126;4822598681783524
0013;3028;5083161459;6;T399;45333110823983548
0013;4416;5046900396;3;XZ129;4720878682268591
0013;8579;5051543361;1;XZ1175;5206748999916237
0013;3975;5090990408;1;XZ141;5725079179874253
0013;5168;5061084636;6;T363;4808887741649712
0013;2147;5070023521;6;T3243;59954246681X5225
0013;2796;5069107309;6;T3183;5884219399358746
0013;6441;5070605904;5;T3217;571234317B557695
0013;8532;5049043994;6;T362;5060261A99552542
0013;8011;5022594341;2;XZ1179;585094366B793898
0013;7179;5081249183;3;XZ1194;5404591A29637789
0013;7195;5091791332;3;XZ1162;4407471A19719915
0013;3448;5073801330;4;T356;4442681A79846774
0013;4121;5093861454;1;XZ188;56962523Z6464751
0013;7587;5039936052;1;XZ1108;5509388695799687
0013;2691;5065871984;6;T3244;5188026798117592
0013;3092;5025302452;4;T3233;55760410764613446
0013;6122;5062315501;5;T370;50726624Z3284644
0013;4876;5014823231;5;T3211;486673367B199217
0013;3084;5070304165;3;XZ15;493630387B269463
0013;4458;5024434896;6;T3198;41579428Z8592314
0013;7815;5096205650;5;T3151;5926907294137145
0013;2875;5028983004;3;XZ1298;4125038592392182
0013;4340;5099673300;6;T3276;5108601A96649757
0013;5170;5017292788;5;T3267;4971459648887742
0013;2590;5056644359;5;T3197;4234867629656471
0013;2915;5094708187;5;T3185;5326945534571W36
0013;8086;5019062580;2;XZ171;52053210364665332
0013;7764;5053665061;6;T3182;5690106647996812
0013;3011;5086683988;3;XZ144;4268199968739977
0013;1625;5045109896;2;XZ123;5172801A36589783
0013;5786;5021919143;6;T3113;4193098114871491
0013;3450;5036025993;4;T338;5596531A56694493
0013;6618;5012566216;2;XZ1118;537798396B684631
0013;2650;5023072276;6;T33;57035110274667686
0013;4040;5042030746;1;XZ1270;5946291A84243528
0013;3022;5087626766;4;T3130;46744547292X7457
0013;4619;5027271091;6;T3120;583161377B574227
0013;7334;5042282309;3;XZ1245;4195709682547846
0013;5620;5016571209;1;XZ1145;5776486784597328
0013;7436;5021822939;2;XZ1202;4592878331118876
0013;2962;5038010117;6;T343;5907508458981878
0013;4209;5068275663;3;XZ152;4760617381916916
0013;1270;5020286791;6;T38;4263276663232695
0013;1984;5078564185;2;XZ1123;48180910129945947
0013;4400;5044117084;5;T3166;5668786381375984
0013;4275;5036379508;2;XZ19;53508010236517372
0013;1581;5051576367;5;T3186;5243308997664164
0013;5231;5037718271;6;T3209;570017318B673637
0013;6787;5031996656;6;T3258;4577135356945W41
0013;5206;5074126404;3;XZ1195;4490906313621393
0013;7195;5091008363;6;T319;5762701A34422718
0013;7436;5095120253;3;XZ115;48213510479637186
0013;1614;5090944729;5;T3295;5383255837917W98
0013;4279;5012636044;6;T3199;5745679421489772
0013;5007;5096415499;4;T3216;42875025Z2492717
0013;5029;5082857798;6;T3199;582813317B968484
0013;6922;5038966054;6;T3141;5206908892535164
0013;5643;5059766993;4;T3294;5175041A41732859
0013;6963;5086665570;2;XZ1173;557942354B957491
0013;3850;5047696588;1;XZ1216;4477101A73978651
0013;5480;5083687321;5;T383;4795196865975984
0013;6837;5056211314;5;T3244;55295723Z9981393
0013;5297;5012081415;3;XZ1215;425181366B193886
0013;4981;5088230205;6;T3203;52832410169542936
0013;4736;5024602950;5;T346;5467717284632341
0013;3291;5065340754;6;T3167;5213508338893574
0013;4335;5089315007;2;XZ137;5799499532281515
0013;6031;5082268465;6;T3293;4255478989776625
0013;7539;5014828561;1;XZ188;5114946358412937
0013;4208;5097928503;3;XZ1292;4318199548513845
0013;6985;5025402621;6;T319;4670329899825826
0013;3713;5025922871;1;XZ1224;4843471A82433691
0013;4709;5016567189;6;T3294;5350237121112887
0013;4990;5068718739;4;T3173;55150410928169487
0013;3582;5096857019;3;XZ114;43179425Z6688245
0013;2450;5054214069;3;XZ1111;58062825Z8723631
0013;7801;5097570567;6;T370;50727010613137747
0013;1363;5023512043;2;XZ1217;42707610895539995
0013;5584;5064349244;6;T389;45000410111756766
0013;5300;5046183715;3;XZ1231;5475709872345151
0013;5047;5024816518;1;XZ1224;4969911A17619126
0013;6513;5027066545;3;XZ173;4844469385766896
0013;6546;5045727718;3;XZ163;5444328895635557
0013;7943;5029306131;5;T3247;475960341B543317
0013;6132;5084016292;3;XZ1216;4431298179789781
0013;2266;5061915535;2;XZ1172;573156314B526569
0013;4462;5068649375;5;T3252;4606286814481938
0013;5626;5014015487;2;XZ1151;56073524Z1797394
0013;7013;5041692881;1;XZ1162;5622306592887645
0013;2315;5043632628;4;T336;4834166759569796
0013;3798;5023985801;4;T3287;5624896134279769
0013;6059;5012619686;2;XZ1145;5914315513532W22
0013;6269;5020103808;3;XZ1153;5170557814935476
0013;4424;5058168907;5;T3217;522389335B176931
0013;7058;5077228392;6;T3230;58260549224X9131
0013;4745;5072278267;1;XZ139;4637548368841796
0013;6199;5061318690;1;XZ165;53115141378X1824
0013;3877;5042702706;1;XZ1176;4514278986712391
0013;3334;5022615782;6;T3138;4877361A96449152
0013;2424;5023247654;5;T393;4609851A52714732
0013;7231;5079138334;3;XZ1254;48952410462439172
0013;5006;5030384283;4;T3129;4416829473651879
0013;1390;5078223849;5;T361;53558345862X4156
0013;6076;5067911840;2;XZ1139;518795377B398986
0013;4424;5060752495;4;T366;4864688842523992
0013;3648;5097510242;5;T3125;54361910294836971
0013;2250;5033690438;3;XZ1289;5627881A14949789
0013;8172;5077420990;1;XZ169;46985344292X7875
0013;1844;5073430371;5;T3266;45815447238X1339
0013;1021;5057647361;6;T3209;4472297968561852
0013;6781;5091431859;6;T3201;5325328659392184
0013;7929;5069280062;1;XZ1182;5383699343973198
0013;6901;5071633375;1;XZ166;5198106183995986
0013;3430;5020776439;1;XZ156;4463097498458265
0013;4444;5043506929;3;XZ1155;4754428343921569
0013;3732;5056150127;3;XZ1225;53051328Z1211488
0013;5001;5039794915;2;XZ161;52551810672438388
0013;2456;5086172556;4;T3130;59922221Z5319693
0013;3651;5063050997;5;T3126;56680110676746151
0013;7848;5088155341;5;T3294;4599045483843W13
0013;3550;5026565478;6;T3294;4149325888617W79
0013;1809;5032164033;2;XZ1184;4626799516721125
0013;6477;5042801692;2;XZ1289;51295941211X2519
0013;5374;5025037122;5;T3249;4964425883881W33
0013;4359;5054122064;3;XZ1191;5675066918667787
0013;4474;5053847414;5;T323;4456281A32422547
0013;6440;5076439411;1;XZ15;5191511A78417279
0013;3037;5013301981;1;XZ197;4974671A19728339
0013;6969;5021544442;1;XZ1256;45342047568X1386
0013;4054;5043744294;5;T3146;43721410165721451
0013;4086;5066272588;4;T3155;59720328Z4143858
0013;1166;5072766042;3;XZ1246;486871388B676445
0013;4350;5054501203;1;XZ138;467762331B865768
0013;5304;5064172882;1;XZ1230;442589375B229627
0013;4676;5023932231;3;XZ1167;4214269299647639
0013;5741;5062439163;1;XZ1253;4586538329962651
0013;5147;5052657161;5;T385;42908949686X4476
0013;7462;5062547116;5;T3202;5348987242359797
0013;7707;5053807395;2;XZ1147;51911410593248393
0013;7550;5079321757;3;XZ1111;5186739587827594
0013;6538;5043473376;3;XZ1228;5092615935565W84
0013;3435;5021385230;3;XZ138;4293925837163W68
0013;2272;5036830673;6;T3258;4820446239277251
0013;1295;5090139190;2;XZ1105;46496225Z4446478
0013;4850;5087607985;3;XZ1233;4693128793789528
0013;6574;5045349733;4;T3159;4850279137633596
0013;6668;5053965960;6;T362;41783524Z2572363
0013;6470;5094148139;1;XZ1158;5436458233755239
0013;4312;5014307991;5;T3104;4480709542672467
0013;5007;5043297256;2;XZ1160;4642727676544794
0013;5770;5066341247;6;T3183;557879339B358795
0013;2689;5033352284;4;T387;5429897623982499
0013;5073;5046404427;6;T3188;4961916129836373
0013;6883;5034380254;6;T3279;44672010726755814
0013;2553;5031352116;1;XZ1267;4324746664323828
0013;3929;5078199116;4;T3298;4591569881543648
0013;1048;5055799631;1;XZ1143;59108127Z6649585
0013;5638;5023666775;4;T353;49081710587416192
0013;7117;5074575795;3;XZ1115;5468279366979734
0013;8441;5019018584;5;T315;4530647878795742
0013;7450;5066454589;5;T3177;478369397B433326
0013;5503;5079794351;3;XZ1177;5105965654273W98
0013;2403;5038980551;3;XZ199;4956868994963552
0013;2580;5063691316;1;XZ1140;5426051A96258224
0013;1510;5084335807;4;T3272;5604151A49865359
0013;5048;5089673749;6;T3276;4310761A48422454
0013;3871;5091676423;4;T3190;4364605869238W78
0013;4763;5081742077;2;XZ1259;5804901A33674155
0013;6723;5078523328;6;T394;5635205445123W94
0013;1248;5018513872;1;XZ196;5926836694719197
0013;5551;5050009538;2;XZ1146;49788322Z8679225
0013;3359;5048443631;4;T3236;42283642481X2563
0013;4325;5024018375;5;T314;5201599465758432
0013;8755;5042237179;2;XZ192;4961556672266344
0013;8718;5092268726;2;XZ190;49957810758647143
0013;1793;5073271694;3;XZ135;5703191A84898811
0013;4812;5096168965;6;T3206;4932087853886882
0013;8441;5027798291;5;T3204;4374681A21449169
0013;6408;5040240397;4;T367;4264998937148842
0013;7949;5050772202;2;XZ1186;45721510962577414
0013;1208;5081076429;3;XZ1283;5668741A81914523
0013;5989;5081181607;5;T3143;5671955972126W35
0013;4726;5028072137;3;XZ1223;5156375458959W42
0013;5759;5070295503;5;T36;42213522Z1982523
0013;1565;5071094217;6;T3131;532937373B643259
0013;2739;5052581361;3;XZ145;44087349939X4764
0013;3143;5056777186;2;XZ1279;57468225Z1227734
0013;8437;5094094999;1;XZ1236;42390427Z4317342
0013;3894;5076387981;1;XZ1146;5783311A15172544
0013;5131;5091301652;6;T361;5475668864487771
0013;3515;5084790444;2;XZ1245;5769867384537699
0013;2698;5057990784;2;XZ177;5025709471414716
0013;7641;5020535100;5;T3160;4642721A47935536
0013;4629;5041097165;3;XZ121;5880786574947946
0013;1716;5041999085;3;XZ1184;4796907878858298
0013;4040;5083122846;1;XZ1267;51601910694892994
0013;4155;5024315060;6;T3107;41576847192X9695
0013;7138;5075000183;6;T372;5090281A35311798
0013;6556;5012885425;6;T3233;47199748341X5265
0013;2785;5050544944;2;XZ1254;541189393B814841
0013;8173;5096163075;6;T321;4337808499572847
0013;6610;5015230046;3;XZ1282;46332247258X8827
0013;5685;5014669636;6;T352;5913579196456221
0013;7464;5072294777;2;XZ1206;59414846711X6654
0013;5139;5075272094;2;XZ1287;45646428Z1344179
0013;8723;5063567550;1;XZ1268;47788522Z6793777
0013;5658;5039692276;3;XZ139;46389928Z6651175
0013;1610;5094613033;1;XZ1194;5503509249251112
0013;3833;5093255092;2;XZ131;533755351B839622
0013;4402;5061823394;5;T3275;4891016356834945
0013;7628;5062890216;6;T397;45617010825757474
0013;4817;5037754017;3;XZ1210;4322026984574495
0013;5235;5046836694;5;T33;5196461A11417324
0013;4771;5044935598;5;T361;50372310944351976
0013;6976;5070919495;6;T3281;41258349394X7871
0013;5670;5056103163;4;T3284;54496110415334683
0013;4816;5068834992;5;T311;4747281A51822769
0013;6012;5055503123;5;T38;4366848142134672
