BIN;IAI;ENTIDAD;OFICINA;PRODUCTO;CONTRATO;NOMBRE;DIRECCIÓN;Tasa;Deuda
504009;1483490202;0013;5879;50;33549455;VIVY VILLA PEREZ;Calle 68 # 64-7 Bogotá, Colombia;2,02;4901229
516134;9480907414;0013;5251;50;20041861;STEPHANNIA VARON PERDOMO;Calle 72 # 19-21 Bogotá, Colombia;1,93;1244703
500304;4770872948;0013;6062;50;86635413;VIVIANA VARGAS OVALLE;Carrera 143 # 88-67 Bogotá, Colombia;2,46;3303696
493134;8023392647;0013;3914;50;16403495;FABIAN ULLOA ORTEGA;Carrera 44 # 78-39 Bogotá, Colombia;2,83;4941181
541055;4411406225;0013;5461;50;69068402;DAVID TORRES OROZCO;Calle 67 # 97-40 Bogotá, Colombia;2,78;3778623
483389;5135645125;0013;3955;50;41740060;JULIAN TARQUINO OROZCO;Calle 84 # 26-7 Bogotá, Colombia;2,82;7587551
540439;8183742977;0013;2240;50;11879667;URIBE SUARIQUE OCHOA;Calle 52 # 91-44 Bogotá, Colombia;2,79;6198617
470597;1665331354;0013;3666;50;82844928;ANDREA SIERRA OCHOA;Calle 120 # 58-42 Bogotá, Colombia;1,77;1966742
506192;2303041045;0013;6014;50;22266249;ALEJANDRO SIERRA NOVOA;Carrera 64 # 52-7 Bogotá, Colombia;2,53;9097473
513673;5307475469;0013;5906;50;41473478;ANDRES SÁNCHEZ NIETO;Calle 112 # 38-27 Bogotá, Colombia;1,34;7779387
507592;5659799421;0013;6069;50;28362968;ANDRES SANCHEZ NIETO;Calle 136 # 97-6 Bogotá, Colombia;2,55;9283656
535233;9229763567;0013;4620;50;37247369;VEGA SANCHEZ NIETO;Calle 65 # 3-41 Bogotá, Colombia;1,71;8386768
512662;2704700405;0013;3544;50;40581313;VEGA SAMAN NAVIA;Calle 80 # 56-67 Bogotá, Colombia;1,98;1913309
485478;5599647806;0013;1728;50;39820875;XIMENA SALAZAR MUÑOZ;Carrera 95 # 5-10 Bogotá, Colombia;2,45;8364315
484646;3016533164;0013;1523;50;67726039;BORDA RUIZ MONTOYA;Calle 69 # 20-26 Bogotá, Colombia;2,85;2890987
513460;2324549372;0013;5495;50;38010388;IREGUI RUEDA MONCALEANO;Calle 73 # 1-16 Bogotá, Colombia;2,15;1477619
472235;5939137081;0013;3915;50;54118593;LILIAM ROMERO MOGOLLÓN;Carrera 19 # 66-50 Bogotá, Colombia;1,56;6652793
420032;2702213789;0013;3739;50;85480257;LILIAM RODRÍGUEZ MENDOZA;Carrera 141 # 25-32 Bogotá, Colombia;2,40;4565502
491248;1695787034;0013;4144;50;71147193;CATALINA RODRÍGUEZ MELGUIZO;Carrera 66 # 43-57 Bogotá, Colombia;1,18;4312376
537004;2364712881;0013;7102;50;79375395;CATALINA ROCHA MEJIA;Carrera 51 # 3-56 Bogotá, Colombia;1,57;4834929
444445;3651202071;0013;1333;50;60870466;CAROLINA REY MARIN;Calle 7 # 58-55 Bogotá, Colombia;1,56;2435516
559304;4470214264;0013;5476;50;87141724;MARCELA REY MAHECHA;Carrera 152 # 63-47 Bogotá, Colombia;2,73;5577616
526472;3156389708;0013;5669;50;50385869;MARCELA REY LOPEZ;Carrera 152 # 3-31 Bogotá, Colombia;2,88;7370157
584952;9385124260;0013;3964;50;79043437;ABONDANO QUESADA LANAO;Carrera 151 # 11-12 Bogotá, Colombia;2,59;8708721
457118;6090408336;0013;7066;50;75940548;CARVAJAL QUESADA JIMENEZ;Carrera 131 # 53-43 Bogotá, Colombia;2,15;6022470
451693;7005962255;0013;2218;50;92044518;CATALINA PUERTO JIMENEZ;Carrera 40 # 9-50 Bogotá, Colombia;2,79;2404583
535778;9542370719;0013;7183;50;40447221;LILIANA POLO HORTA;Calle 41 # 26-14 Bogotá, Colombia;1,82;5814146
546114;7598247532;0013;6874;50;67434658;FELIPE PINZON HERRERA;Calle 40 # 77-9 Bogotá, Colombia;2,32;6334929
519154;9398338612;0013;4035;50;87249705;PATRICIA PILAR HERNÁNDEZ;Carrera 153 # 69-50 Bogotá, Colombia;2,90;2284629
538566;3595586052;0013;1284;50;81905896;LISSETH PEREZ HERNANDEZ;Carrera 64 # 29-30 Bogotá, Colombia;1,98;9105504
442615;4573983327;0013;4009;50;15646699;MARIA PEREZ GUTIÉRREZ;Calle 49 # 2-47 Bogotá, Colombia;1,30;8658644
481321;8432754283;0013;3717;50;33744765;TATIANA PERDOMO GUERRERO;Calle 12 # 26-69 Bogotá, Colombia;2,40;5055943
597389;5883142824;0013;5063;50;30390450;POLANCO OVALLE GUACAS;Carrera 146 # 59-5 Bogotá, Colombia;2,87;1861340
518713;2725377592;0013;4725;50;36538272;VILLAMIZAR ORTEGA GONZALEZ;Carrera 152 # 51-9 Bogotá, Colombia;1,70;4739457
448737;8261082072;0013;6198;50;27702940;RODRÍGUEZ OROZCO GONZALEZ;Calle 139 # 62-57 Bogotá, Colombia;1,84;8723410
518492;3831479701;0013;1605;50;83318307;ALBERTO OROZCO GOMEZ;Carrera 30 # 79-16 Bogotá, Colombia;2,86;9160388
505316;3640847969;0013;6576;50;12762604;ENRIQUE OCHOA GOMEZ;Calle 116 # 36-61 Bogotá, Colombia;2,80;5081083
470896;6978828148;0013;2635;50;65272979;ANDRÉS OCHOA GOMEZ;Calle 155 # 102-11 Bogotá, Colombia;2,60;5643807
556660;4949107253;0013;1108;50;34578699;DIDIER NOVOA GARZÓN;Calle 16 # 91-28 Bogotá, Colombia;1,05;9088183
422346;6470268850;0013;7271;50;71816109;FELIPE NIETO GARCÍA;Carrera 39 # 93-25 Bogotá, Colombia;1,63;3825757
423247;9585198481;0013;1561;50;14404193;RUCHINA NIETO GARCÍA;Calle 103 # 43-16 Bogotá, Colombia;1,79;9429044
483270;1195574562;0013;4024;50;57331824;RUCHINA NIETO GARCÍA;Calle 104 # 34-23 Bogotá, Colombia;2,48;9912063
551967;8291015736;0013;4559;50;86583797;PINTOR NAVIA GARCÍA;Carrera 158 # 101-64 Bogotá, Colombia;1,42;1370052
548961;9369646060;0013;6285;50;13926642;OSPINA MUÑOZ GARCIA;Carrera 159 # 72-31 Bogotá, Colombia;2,91;9585907
460259;9783967499;0013;5528;50;59877780;FERNANDA MONTOYA GARCÉS;Calle 108 # 58-16 Bogotá, Colombia;2,16;1451898
431399;9971069573;0013;3574;50;76175260;LILIANA MONCALEANO GALEANO;Calle 167 # 22-16 Bogotá, Colombia;1,55;6537185
577406;4196121077;0013;6444;50;59276741;ELIZABETH MOGOLLÓN FORERO;Carrera 46 # 73-43 Bogotá, Colombia;1,54;8263490
535156;7030808441;0013;4296;50;58237968;GÓMEZ MENDOZA FINO;Carrera 12 # 24-58 Bogotá, Colombia;1,96;1881550
428015;4946510637;0013;3748;50;29308486;ANDRÉS MELGUIZO FERNÁNDEZ;Calle 85 # 101-34 Bogotá, Colombia;1,44;2277624
460438;6871579976;0013;2872;50;39525625;HERNÁNDEZ MEJIA DUSSÁN;Calle 136 # 96-45 Bogotá, Colombia;2,29;7530867
524143;4625506013;0013;2965;50;40238078;HERNÁNDEZ MARIN DUEÑAS;Calle 21 # 37-19 Bogotá, Colombia;2,82;7832772
533105;1453225169;0013;1808;50;30152491;GUZMÁN MAHECHA DIAZ;Calle 62 # 57-39 Bogotá, Colombia;1,83;4721062
563784;3933130129;0013;5475;50;88746197;KATHERINNE LOPEZ DELGADO;Carrera 91 # 29-48 Bogotá, Colombia;1,79;6957593
519495;4046988511;0013;1011;50;39461241;PUERTO LANAO DEL;Calle 92 # 79-29 Bogotá, Colombia;2,48;9071110
444768;2959808969;0013;3629;50;53647832;MARCELA JIMENEZ CRUZ;Calle 62 # 54-40 Bogotá, Colombia;1,43;7246275
419698;1947316946;0013;6291;50;46588997;CAROLINA JIMENEZ CORTÉS;Calle 85 # 39-20 Bogotá, Colombia;2,77;9668935
413324;9095256831;0013;2093;50;51704302;CATALINA HORTA CORREA;Calle 158 # 14-6 Bogotá, Colombia;2,92;3468111
429281;8855220785;0013;1406;50;43468828;ALEJANDRO HERRERA CORAL;Calle 117 # 33-53 Bogotá, Colombia;1,17;8525513
556404;8114753052;0013;1796;50;65751077;CARLOS HERNÁNDEZ CONTRERAS;Carrera 97 # 7-49 Bogotá, Colombia;2,15;9441920
535431;2122287170;0013;1183;50;54868230;CARLOS HERNANDEZ COLMENARES;Carrera 59 # 63-54 Bogotá, Colombia;1,98;2982794
581757;1209665855;0013;2051;50;37446280;ANDRES GUTIÉRREZ CIFUENTES;Calle 126 # 8-9 Bogotá, Colombia;1,33;4198132
583024;2798967049;0013;3587;50;57438171;FELIPE GUERRERO CERVANTES;Carrera 40 # 20-10 Bogotá, Colombia;1,19;5587033
432208;7763252329;0013;5046;50;56354352;MAURICIO GUACAS CASTIBLANCO;Calle 29 # 43-53 Bogotá, Colombia;2,49;7636249
483556;9419754162;0013;4922;50;57862974;MAURICIO GONZALEZ CASTELLANOS;Calle 109 # 77-40 Bogotá, Colombia;1,29;3748926
589014;2563807243;0013;1997;50;59051486;PATRICIA GONZALEZ CASTAÑO;Carrera 145 # 3-36 Bogotá, Colombia;2,90;3634861
580944;3413206318;0013;3778;50;58057304;ANDRÉS GOMEZ CASAS;Carrera 102 # 26-58 Bogotá, Colombia;1,93;2847881
537772;2674530264;0013;1397;50;23441820;ROCIO GOMEZ CAMARGO;Carrera 55 # 52-27 Bogotá, Colombia;2,08;3992217
531555;2781903691;0013;1577;50;33126348;DAVID GOMEZ CAMARGO;Carrera 119 # 33-43 Bogotá, Colombia;1,42;4622691
437781;3080011143;0013;4651;50;63045868;JOULIETTE GARZÓN CAMACHO;Calle 143 # 19-48 Bogotá, Colombia;1,01;4555467
436016;6941653283;0013;4727;50;72874431;FERNANDA GARCÍA BRAVO;Calle 35 # 73-26 Bogotá, Colombia;2,07;3223664
580797;7043546355;0013;1013;50;41146083;VIVIANA GARCÍA BRAVO;Calle 105 # 69-47 Bogotá, Colombia;2,12;5434743
549647;5097335237;0013;7575;50;64949062;ESTEBAN GARCÍA BOTERO;Calle 48 # 67-54 Bogotá, Colombia;2,50;9172073
429375;5156380505;0013;3280;50;93117260;MARIO GARCÍA BOLÍVAR;Calle 31 # 61-65 Bogotá, Colombia;2,00;8965932
452036;8084966540;0013;7106;50;81389618;MARIO GARCIA BLANCO;Calle 162 # 58-29 Bogotá, Colombia;2,82;9901883
447764;8350531632;0013;2147;50;62194598;GUILLERMO GARCÉS BELTRÁN;Calle 168 # 38-36 Bogotá, Colombia;2,13;4698817
466019;8528488686;0013;1229;50;31079924;CAMILO GALEANO BARTHEL;Carrera 111 # 100-41 Bogotá, Colombia;1,73;9639413
546376;9328484942;0013;6920;50;60725976;CAMILO FORERO BARRERO;Carrera 85 # 77-58 Bogotá, Colombia;2,28;6272449
595572;2160550163;0013;1304;50;72876312;CAMILO FINO BARRERA;Carrera 48 # 80-26 Bogotá, Colombia;2,21;5097978
421407;4837036193;0013;3767;50;18675743;ESTEBAN FERNÁNDEZ BARJUCH;Calle 11 # 89-69 Bogotá, Colombia;1,11;3602801
506150;6140367801;0013;2601;50;64285914;FERNANDO DUSSÁN ARISTIZABAL;Calle 99 # 33-51 Bogotá, Colombia;1,88;2850631
480732;6347159777;0013;2383;50;34409591;SEBASTIAN DUEÑAS ANTIA;Calle 105 # 27-31 Bogotá, Colombia;1,13;6273408
438275;4026802143;0013;5785;50;11880318;SEBASTIAN DIAZ ALVAREZ;Calle 34 # 93-17 Bogotá, Colombia;1,21;2758906
476039;2114309769;0013;4576;50;89874733;SEBASTIAN DELGADO ALVAREZ;Carrera 36 # 8-31 Bogotá, Colombia;2,24;6630485
472788;7403725987;0013;5722;50;59723922;ROMERO DEL ALFONSO;Carrera 94 # 95-60 Bogotá, Colombia;1,09;9688007
440400;9326318745;0013;3760;50;85186589;LEONARDO CRUZ ACEVEDO;Calle 84 # 98-20 Bogotá, Colombia;1,49;8042496
487051;6276217547;0013;2313;50;15342584;GAVIRIA CORTÉS ACERO;Carrera 22 # 18-16 Bogotá, Colombia;1,36;2485977
525428;4453836829;0013;2577;50;58755560;CATHERINE CORREA HERNANDEZ;Carrera 90 # 74-47 Bogotá, Colombia;2,89;8961062
546080;8462131182;0013;2633;50;13181931;ELIANA CORAL REY;Calle 42 # 33-7 Bogotá, Colombia;1,21;7171173
419602;8409418467;0013;2516;50;50860379;DIAZ CONTRERAS REY;Carrera 126 # 76-46 Bogotá, Colombia;2,55;3250708
425021;1712693314;0013;4781;50;37407843;CAMILA COLMENARES ACEVEDO;Carrera 122 # 94-36 Bogotá, Colombia;2,84;5753914
478678;2522503399;0013;4407;50;82286423;CATALINA CIFUENTES VARGAS;Carrera 139 # 81-17 Bogotá, Colombia;1,39;2880117
495940;7272442260;0013;2600;50;25070894;FERNANDA CERVANTES ACERO;Calle 130 # 40-29 Bogotá, Colombia;2,06;3079192
591913;2501398289;0013;5074;50;62356698;FERNANDA CASTIBLANCO CRUZ;Calle 142 # 5-63 Bogotá, Colombia;2,84;8204469
484070;6327546290;0013;2476;50;53994739;NATALIA CASTELLANOS VILLA;Carrera 115 # 16-40 Bogotá, Colombia;2,42;9537409
576517;1578686665;0013;2571;50;25856894;VIVIANA CASTAÑO MAHECHA;Carrera 164 # 24-58 Bogotá, Colombia;2,10;3972104
454972;2595380844;0013;1558;50;65685109;ANDRÉS CASAS BLANCO;Calle 81 # 5-64 Bogotá, Colombia;2,07;9626721
476545;3419697323;0013;6007;50;31707177;MARÍA CAMARGO ROCHA;Carrera 50 # 85-5 Bogotá, Colombia;1,30;7726981
450037;3456931606;0013;4751;50;25298569;TATIANA CAMARGO FERNÁNDEZ;Carrera 15 # 17-53 Bogotá, Colombia;2,89;4458921
521805;6167240149;0013;2630;50;84205925;TATIANA CAMACHO RUIZ;Carrera 100 # 94-59 Bogotá, Colombia;1,50;1414041
475738;6355422298;0013;3448;50;63057218;FERNANDA BRAVO ARISTIZABAL;Calle 125 # 100-23 Bogotá, Colombia;1,49;5353747
455069;6794728509;0013;7378;50;30171083;FERNANDA BRAVO BOTERO;Carrera 70 # 19-16 Bogotá, Colombia;2,56;3023963
510828;9533372346;0013;3098;50;85484035;GARCIA BOTERO CORTÉS;Carrera 57 # 42-24 Bogotá, Colombia;1,59;8525252
416715;9572451041;0013;5275;50;19878163;ALEJANDRA BOLÍVAR GOMEZ;Calle 4 # 16-46 Bogotá, Colombia;1,68;6204358
484750;3879616237;0013;6329;50;75823556;ALEJANDRA BLANCO POLO;Carrera 34 # 12-9 Bogotá, Colombia;1,24;4287445
553815;6436711737;0013;6638;50;24322169;ANGÉLICA BELTRÁN CASTAÑO;Carrera 87 # 37-41 Bogotá, Colombia;1,41;7588367
508999;8140503751;0013;4970;50;33986217;CAMILA BARTHEL MOGOLLÓN;Calle 71 # 19-6 Bogotá, Colombia;2,96;1416451
572794;2232680102;0013;2414;50;51797084;CAMILA BARRERO GOMEZ;Calle 46 # 55-41 Bogotá, Colombia;1,61;7508548
585819;5754780186;0013;4004;50;77938039;JOSÉ BARRERA GOMEZ;Carrera 106 # 19-12 Bogotá, Colombia;2,39;2533435
568624;6023867759;0013;2443;50;41266900;JOSÉ BARJUCH PINZON;Carrera 136 # 46-49 Bogotá, Colombia;1,11;9716917
507356;5913928478;0013;6134;50;42433608;MARGARITA ARISTIZABAL ALFONSO;Calle 38 # 15-54 Bogotá, Colombia;2,93;1297436
573825;3319591271;0013;5315;50;42926481;MARGARITA ANTIA DUSSÁN;Carrera 14 # 30-18 Bogotá, Colombia;1,28;4078706
439593;4315074836;0013;2132;50;77401769;NATALIA ALVAREZ TORRES;Carrera 76 # 52-69 Bogotá, Colombia;2,34;5136169
498117;9928594102;0013;1292;50;30543240;DEL ALVAREZ BARTHEL;Calle 80 # 94-48 Bogotá, Colombia;1,81;3886438
456089;3913447971;0013;2653;50;74616083;FERNANDO ALFONSO DELGADO;Calle 36 # 83-69 Bogotá, Colombia;1,60;2263175
526422;9772770043;0013;4214;50;54760475;ALEXANDRA ACEVEDO CASTIBLANCO;Carrera 154 # 51-49 Bogotá, Colombia;1,28;7857261
432219;2396365213;0013;4372;50;91899788;NATALIA ACERO BRAVO;Calle 66 # 8-40 Bogotá, Colombia;2,33;6813411
451792;1120393217;0013;5184;50;32551285;BUITRAGO HERNANDEZ BRAVO;Carrera 133 # 68-8 Bogotá, Colombia;1,89;1569659
461168;9484067424;0013;2623;50;34163709;PUENTES REY SUARIQUE;Calle 32 # 12-8 Bogotá, Colombia;1,88;3199717
487047;5318838785;0013;6841;50;96071046;ANDREA REY NAVIA;Carrera 26 # 34-68 Bogotá, Colombia;1,14;2028181
592729;4788080208;0013;5442;50;31751099;MELISSA ACEVEDO MUÑOZ;Calle 119 # 48-67 Bogotá, Colombia;2,93;9074971
564354;5287675348;0013;2829;50;21844664;VIVY VARGAS LOPEZ;Carrera 151 # 57-45 Bogotá, Colombia;2,31;2394490
568957;6435150195;0013;1067;50;71967335;STEPHANNIA ACERO DIAZ;Calle 88 # 86-39 Bogotá, Colombia;1,73;2122043
589216;3037642721;0013;2734;50;97580652;VIVIANA CRUZ FORERO;Carrera 159 # 44-6 Bogotá, Colombia;2,95;5039115
422141;8299645703;0013;1169;50;28858458;FABIAN VILLA QUESADA;Carrera 4 # 78-22 Bogotá, Colombia;2,92;6144836
523133;5842690360;0013;4199;50;78151480;DAVID MAHECHA QUESADA;Carrera 61 # 5-39 Bogotá, Colombia;2,10;6564605
495820;5437465315;0013;2197;50;27387165;JULIAN BLANCO FINO;Calle 49 # 34-53 Bogotá, Colombia;2,94;9265019
544095;9257959757;0013;6964;50;15385440;URIBE ROCHA HERRERA;Carrera 35 # 91-16 Bogotá, Colombia;2,74;8584764
432055;1884260680;0013;6109;50;54322850;ANDREA FERNÁNDEZ NIETO;Carrera 131 # 1-29 Bogotá, Colombia;2,16;2020941
509531;9636332904;0013;3544;50;78883526;ALEJANDRO RUIZ NIETO;Carrera 137 # 74-29 Bogotá, Colombia;2,45;8464872
535467;8340597186;0013;6407;50;95901291;ANDRES ARISTIZABAL MENDOZA;Calle 46 # 20-28 Bogotá, Colombia;1,29;7498343
574674;5643931324;0013;3607;50;72743055;ANDRES BOTERO CAMARGO;Carrera 166 # 34-69 Bogotá, Colombia;1,75;5432453
441208;6370553957;0013;6635;50;24878915;VEGA CORTÉS GUERRERO;Carrera 12 # 46-45 Bogotá, Colombia;2,29;4890781
440246;2637073256;0013;5695;50;26996820;VEGA GOMEZ CORAL;Calle 163 # 82-25 Bogotá, Colombia;2,43;9334631
488959;6291143715;0013;6773;50;35774290;XIMENA POLO BARRERA;Carrera 7 # 9-13 Bogotá, Colombia;2,76;2532072
479312;9328799781;0013;4623;50;33265146;BORDA CASTAÑO SÁNCHEZ;Carrera 126 # 67-44 Bogotá, Colombia;2,52;7191642
594197;2055674152;0013;3097;50;79053981;IREGUI MOGOLLÓN MONCALEANO;Carrera 107 # 2-8 Bogotá, Colombia;1,00;5035560
547345;6958840271;0013;4992;50;56070523;LILIAM GOMEZ REY;Calle 142 # 9-32 Bogotá, Colombia;1,76;2980072
440629;6034466714;0013;5983;50;99274078;LILIAM GOMEZ OROZCO;Calle 165 # 37-57 Bogotá, Colombia;2,86;1294332
416324;4727742672;0013;1796;50;66681829;CATALINA PINZON OROZCO;Carrera 53 # 94-5 Bogotá, Colombia;1,03;7771041
570918;7637455797;0013;2183;50;26990769;CATALINA ALFONSO MARIN;Calle 149 # 9-40 Bogotá, Colombia;2,66;2010055
439634;8946208282;0013;4063;50;30125544;ADRIANA DUSSÁN ORTEGA;Calle 131 # 19-39 Bogotá, Colombia;2,66;7161351
414210;2070293180;0013;5341;50;71215226;ADRIANA TORRES JIMENEZ;Carrera 62 # 86-62 Bogotá, Colombia;1,50;4973649
447084;1983935843;0013;3804;50;26344323;ADRIANA BARTHEL JIMENEZ;Calle 128 # 50-51 Bogotá, Colombia;1,29;7351615
479970;7417023840;0013;5955;50;20861513;ALEJANDRO DELGADO LANAO;Carrera 37 # 31-22 Bogotá, Colombia;1,85;8075531
535110;8172876831;0013;2907;50;89861873;ALEXANDER CASTIBLANCO BARJUCH;Carrera 158 # 25-16 Bogotá, Colombia;1,34;7821607
484595;8470805800;0013;5971;50;15128209;ANDREA BRAVO ROMERO;Calle 130 # 2-39 Bogotá, Colombia;2,40;9187158
470958;7291619057;0013;1819;50;29386273;ANDREA BRAVO TARQUINO;Calle 72 # 57-70 Bogotá, Colombia;1,64;3741668
500852;4655154070;0013;7117;50;42564802;ANDRES SUARIQUE SANCHEZ;Calle 101 # 86-21 Bogotá, Colombia;1,31;6071746
597822;5809773695;0013;2205;50;40329073;ANGELA NAVIA MONTOYA;Carrera 94 # 88-5 Bogotá, Colombia;2,42;9687567
552890;8740326877;0013;7056;50;74332730;ANGELICA MUÑOZ SANCHEZ;Calle 17 # 34-17 Bogotá, Colombia;2,47;1844922
532525;7186038812;0013;6205;50;94079968;ANGELICA LOPEZ GARCIA;Carrera 26 # 10-28 Bogotá, Colombia;2,54;5786024
527798;7502697990;0013;1821;50;29048239;ANGIE DIAZ GONZALEZ;Calle 165 # 12-40 Bogotá, Colombia;2,65;5721701
500598;4012450637;0013;1909;50;69421209;BRIGITE FORERO HERNÁNDEZ;Calle 50 # 50-36 Bogotá, Colombia;1,87;5620815
599138;7359937475;0013;2428;50;53772156;CAMILO QUESADA MEJIA;Calle 65 # 43-15 Bogotá, Colombia;1,52;4023362
545907;9389983645;0013;6712;50;89201860;CAMILO QUESADA PUERTO;Carrera 72 # 40-10 Bogotá, Colombia;2,03;5501650
411799;9952780089;0013;4295;50;34769563;CAMILO FINO VARON;Carrera 85 # 74-65 Bogotá, Colombia;2,44;2650728
419130;3243934498;0013;5226;50;45226931;CAMILO HERRERA RODRÍGUEZ;Calle 170 # 96-20 Bogotá, Colombia;1,78;2964119
501086;5925003531;0013;1077;50;78506013;CARLOS NIETO RODRÍGUEZ;Calle 55 # 48-10 Bogotá, Colombia;1,98;3291042
495834;6432276062;0013;3869;50;79465000;CARLOS NIETO NOVOA;Carrera 137 # 25-20 Bogotá, Colombia;1,43;1221515
545001;8308633126;0013;5924;50;81562220;CARLOS MENDOZA DEL;Carrera 11 # 8-67 Bogotá, Colombia;2,00;8091528
500704;7957605468;0013;5610;50;86942024;CAROL CAMARGO DUEÑAS;Carrera 27 # 49-19 Bogotá, Colombia;2,19;9352266
570213;4004813287;0013;4645;50;84021243;CAROL GUERRERO ZÚÑIGA;Calle 11 # 29-49 Bogotá, Colombia;1,96;1907190
584372;7892386867;0013;3053;50;59870857;CAROLINA CORAL SIERRA;Carrera 101 # 25-68 Bogotá, Colombia;1,12;3794773
479899;4378652714;0013;5129;50;72561793;CATHERINE BARRERA SIERRA;Calle 15 # 35-60 Bogotá, Colombia;1,53;5604940
473702;8683527492;0013;7732;50;43123258;CINTHYA SÁNCHEZ GARCÍA;Carrera 128 # 83-68 Bogotá, Colombia;1,33;3902496
421560;1558117585;0013;2054;50;71229254;CLAUDIA MONCALEANO GARCÍA;Carrera 160 # 88-41 Bogotá, Colombia;1,73;1581677
511006;5319157486;0013;6525;50;18534678;CRISTINA REY RUEDA;Carrera 143 # 86-60 Bogotá, Colombia;2,52;8036817
503102;6564375987;0013;2115;50;72005651;DANIEL OROZCO BOLÍVAR;Calle 45 # 26-43 Bogotá, Colombia;1,35;2656295
461770;2426159260;0013;6348;50;12744451;DANIEL OROZCO HORTA;Calle 147 # 96-56 Bogotá, Colombia;1,26;9530734
492586;9934695540;0013;2002;50;62947081;DANIELA MARIN BELTRÁN;Carrera 149 # 47-24 Bogotá, Colombia;1,83;5137121
510143;9736205956;0013;2346;50;29674800;DANIELA ORTEGA GUACAS;Calle 87 # 18-70 Bogotá, Colombia;2,60;1969779
597395;5676365986;0013;1950;50;47494076;DANIELA JIMENEZ NIETO;Carrera 142 # 37-36 Bogotá, Colombia;2,46;3928301
460699;7324982858;0013;5124;50;14172093;DANIELA JIMENEZ GARCÍA;Calle 109 # 55-55 Bogotá, Colombia;1,28;1262477
459259;5136569536;0013;3836;50;68115290;DANIELLA LANAO GARCÍA;Calle 27 # 35-56 Bogotá, Colombia;1,16;3204110
555812;4538573959;0013;2654;50;67685127;DENY BARJUCH PEREZ;Carrera 82 # 92-19 Bogotá, Colombia;2,97;9047435
412236;7748789285;0013;5853;50;80171677;DIANA ROMERO PEREZ;Calle 95 # 59-54 Bogotá, Colombia;1,98;4946596
583461;4114760160;0013;7273;50;67420847;DIANA TARQUINO CERVANTES;Carrera 111 # 91-13 Bogotá, Colombia;1,12;4259898
445676;6493578464;0013;4149;50;44741612;DIEGO SANCHEZ PILAR;Calle 129 # 35-68 Bogotá, Colombia;1,47;4232852
413035;1338519987;0013;6015;50;53320201;ESTEWIL MONTOYA GARZÓN;Calle 86 # 53-67 Bogotá, Colombia;2,86;2951256
545327;2051295281;0013;2099;50;11998900;ESTEWIL SANCHEZ CAMACHO;Carrera 91 # 97-59 Bogotá, Colombia;2,66;5949857
473391;1804220719;0013;2133;50;47114576;FABIAN GARCIA CAMARGO;Carrera 106 # 68-42 Bogotá, Colombia;1,88;1978135
590781;4503907160;0013;4112;50;42468044;GABRIEL GONZALEZ CONTRERAS;Carrera 26 # 32-52 Bogotá, Colombia;2,42;7379292
574615;1608047070;0013;5474;50;32772609;GABRIEL HERNÁNDEZ PERDOMO;Carrera 114 # 72-27 Bogotá, Colombia;2,62;1808206
515265;9338724379;0013;4800;50;21212006;GABRIEL MEJIA GUTIÉRREZ;Carrera 127 # 45-41 Bogotá, Colombia;1,36;9770357
449362;7379526314;0013;2733;50;34534026;GLORIA PUERTO BARRERO;Calle 144 # 91-49 Bogotá, Colombia;1,21;6003077
440760;6762345328;0013;7668;50;12929623;HUGO VARON CASAS;Calle 148 # 41-16 Bogotá, Colombia;2,14;9314917
542514;7769510680;0013;6557;50;42606233;INGRID RODRÍGUEZ SAMAN;Calle 20 # 88-26 Bogotá, Colombia;1,80;6247867
590145;8359269417;0013;6882;50;68165587;IVÁN RODRÍGUEZ OVALLE;Carrera 87 # 56-54 Bogotá, Colombia;2,52;2723331
585556;4453766941;0013;4796;50;45477601;IVONNE NOVOA CASTELLANOS;Carrera 161 # 53-54 Bogotá, Colombia;2,71;2552736
416345;4737571122;0013;1613;50;88885474;JENNY DEL COLMENARES;Calle 145 # 50-51 Bogotá, Colombia;1,97;5820357
501975;2494258973;0013;7670;50;30574547;JENNY DUEÑAS ULLOA;Calle 27 # 91-50 Bogotá, Colombia;1,91;8027939
510102;4573994766;0013;6002;50;15697970;JORGE ZÚÑIGA ANTIA;Calle 31 # 73-57 Bogotá, Colombia;1,15;8298704
495989;6838777362;0013;2734;50;24499429;JORGE SIERRA CORREA;Calle 165 # 93-9 Bogotá, Colombia;1,92;9127909
535147;9964938537;0013;4549;50;49635109;JORGE SIERRA GONZALEZ;Carrera 136 # 28-54 Bogotá, Colombia;2,57;8569039
582805;7347027086;0013;7539;50;50125993;JOSE GARCÍA ALVAREZ;Calle 54 # 38-10 Bogotá, Colombia;1,96;2664693
415687;3687088654;0013;5745;50;90356446;JUAN GARCÍA ALVAREZ;Calle 21 # 78-69 Bogotá, Colombia;2,67;4457933
576046;6044560229;0013;6801;50;68231875;JUAN RUEDA ZAMBRANO;Carrera 26 # 45-51 Bogotá, Colombia;2,34;2151642
474838;5090071864;0013;2164;50;23190867;JUAN BOLÍVAR ZAMBRANO;Calle 122 # 82-22 Bogotá, Colombia;2,29;3994417
539017;2580696232;0013;1271;50;95077515;JUAN HORTA GARCÉS;Carrera 60 # 67-7 Bogotá, Colombia;2,11;9639324
583640;7798299238;0013;3398;50;78694779;JUAN BELTRÁN MELGUIZO;Carrera 109 # 66-34 Bogotá, Colombia;2,24;1322242
